name,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f91,f92,f93,f94,f95,f96,f97,f98,f99,f100,f101,f102,f103,f104,f105,Labels.Skew.StandardDeviation,Labels.Mean.Skew,Labels.Kurtosis.Skew,Labels.Skew.Mean,Labels.Skew.Skew,Features.MutualInformation.Skew,Features.Skew.NonAggregated,Features.Entropy.Skew,Features.Kurtosis.Skew,FeaturesLabels.SpearmanCorrelation.Skew,Features.Skew.StandardDeviation,FeaturesLabels.PearsonCorrelation.Skew,Features.Skew.Skew,Features.PearsonCorrelation.Skew,Features.Skew.Mean,Labels.Skew.NonAggregated,Features.Mean.Skew,Features.SpearmanCorrelation.Skew,Features.MutualInformation.StandardDeviation,Features.Mean.NonAggregated,Features.Kurtosis.NonAggregated,FeaturesLabels.SpearmanCorrelation.NonAggregated,FeaturesLabels.MutualInformation.StandardDeviation,FeaturesLabels.MutualInformation.Mean,Features.Entropy.Mean,Features.Entropy.StandardDeviation,Features.MutualInformation.Mean,Features.Entropy.NonAggregated,Features.MutualInformation.NonAggregated,Labels.Entropy.NonAggregated,FeaturesLabels.MutualInformation.NonAggregated,Features.PearsonCorrelation.Mean,Features.PearsonCorrelation.StandardDeviation,FeaturesLabels.PearsonCorrelation.Mean,FeaturesLabels.PearsonCorrelation.StandardDeviation,Features.SpearmanCorrelation.Mean,Features.SpearmanCorrelation.StandardDeviation,FeaturesLabels.SpearmanCorrelation.Mean,FeaturesLabels.SpearmanCorrelation.StandardDeviation,Features.SpearmanCorrelation.NonAggregated,Features.Kurtosis.Mean,Features.Kurtosis.StandardDeviation,Labels.Kurtosis.NonAggregated,Features.Mean.Mean,Features.Mean.StandardDeviation,Labels.Mean.NonAggregated,Labels.Mean.StandardDeviation,Labels.Kurtosis.StandardDeviation,Labels.SpearmanCorrelation.NonAggregated,Labels.Mean.Mean,Labels.Kurtosis.Mean,instances,dimensionality,instances_with_missing_val,ratio_of_discrete_features,ratio_of_numeric_features,nonzero_vals_cnt,missing values,non-zero values,attributes total,attributes categorical,attributes numerical,label
autoMpg,0.64979061,0.923792112,0.949255472,0.537311652,0.871920864,0.415613615,0.919087095,0.681153871,0.455303294,0.821145764,0.920043737,0.648033215,0.982974354,0.863540643,0.764052115,0.503709014,0.882134247,0.88283434,0.906764669,0.763424861,0.932050328,0.902410807,0.771517128,0.757345642,0.921031384,0.634457337,0.375759644,0.771816898,0.621386469,0.967783576,0.560654353,0.976513439,0.82673891,0.60184087,0.747151698,0.997291766,0.751057249,0.895649096,0.629948892,0.431013469,0.71394699,0.269441126,0.781171488,0.503915118,0.311063226,0.812346052,0.768494212,0.505122896,0.955406058,0.975000863,0.723346259,0.878049967,0.624746087,0.783717694,0.792157892,0.755872409,0.613884408,0.806692052,0.547514727,0.333456395,0.711089105,0.955355766,0.903806676,0.756721437,0.795676275,0.961662724,0.825104075,0.849435738,0.569409628,0.566458372,0.829910625,0.883411091,0.638913841,0.551108192,0.787760075,0.412607818,0.153031184,0.833417668,0.619854222,0.77386697,0.963510408,0.714092765,0.900129799,0.649059183,0.815803727,0.673196343,0.823008458,0.888973481,0.642840852,0.360958173,0.663978255,0.587777399,0.734736698,0.459608772,0.19193963,0.729492971,0.663134406,0.87396146,0.761613132,0.759429244,0.886707619,0.62730585,0.60597224,0.381592131,0.882418272,,,,,,,,,,,0.807175944,,,,0.737189837,1.796142206,,,0.12472439,,,,,,5.860845236,1.780469921,0.137595369,,,,,0.093695098,0.360838904,0.188510641,0.39373981,0.079573565,0.495854367,0.315829208,0.58117375,,1.105539477,1.797396962,3.122005357,1356.173041,3333.66195,13207.12935,,,,,,201,0.129353234,41,0,1,5177,49,,26,0,26,1
baseball_team,-0.518297886,0.97958258,0.986957104,-0.720836695,0.817093448,-0.454132895,0.915291733,0.401942397,-0.734769747,0.001689737,0.970375264,0.131532437,0.993876244,0.971762804,-0.447806864,-0.549900715,0.606477493,-0.156760932,0.817000468,-0.549965676,0.358136086,0.731551016,0.28407707,-0.453170491,0.643839834,-0.543843797,-0.538955313,0.93675527,-0.678882343,0.888057464,-0.423899775,0.929895048,0.503054391,-0.684483844,-0.108752101,0.995723932,0.198930484,0.966254491,0.911284261,-0.733547183,0.738851592,-0.471729851,0.882640854,0.323152123,-0.749847317,0.093325188,0.923640849,0.084797556,0.987631803,0.993434216,-0.523889489,0.435008528,-0.653894829,-0.168218595,0.955884609,0.102595425,-0.69241338,-0.008246794,-0.713675214,-0.746642247,-0.171707945,0.802462482,0.749923664,-0.497709924,-0.072682853,0.889770992,0.480219998,0.790718983,0.704014662,-0.622626197,0.186067862,0.555759346,0.218945783,-0.435685996,0.555402727,-0.487857176,-0.435619495,0.461661329,-0.686817086,-0.113975664,0.928997564,0.095903846,0.906926365,0.85018596,-0.069923664,0.084287678,0.518778626,0.864212707,0.365440395,0.288200278,0.110093145,-0.690992366,0.111348721,-0.728133118,-0.759273402,-0.141701025,0.32157044,0.026564887,0.143511457,0.198258765,0.954052827,0.894825228,0.094685418,0.079413576,0.973137973,,,,,,,,,,,0.539953478,,,,0.199649565,-0.275790835,,,,,,,,,3.75389732,0.053457602,,,1.61E-16,,,0.00181517,0.419458057,0.204150429,0.367083556,-0.036009718,0.557541085,0.325019162,0.449653041,,-0.371887682,0.544500681,-0.784151381,677764.6795,825699.2498,412099.3077,,,,,,26,0.307692308,0,0,1,208,0,,8,0,8,1
baskball,-0.273071388,0.969544015,0.984452986,-0.885243467,0.904403944,-0.579172573,0.941229111,0.467258701,-0.754859466,0.529061265,0.96572415,0.30591763,0.99730557,0.960011987,-0.121045953,-0.379284045,0.167247456,0.07211401,0.860167333,-0.079847721,0.496237462,0.667085274,-0.005404624,-0.111484787,0.710352944,-0.278619919,-0.441474761,0.919453622,-0.883315581,0.970258622,-0.463705131,0.990173678,0.64367971,-0.630164997,0.430953884,0.998786938,0.43795942,0.967983721,0.876691794,-0.856828201,0.831472642,-0.649900719,0.880153987,0.335695923,-0.811194467,0.566273378,0.914210949,0.197404886,0.983220903,0.992333688,-0.861011667,0.434477023,-0.862402814,-0.461127786,0.693154585,-0.451303462,-0.878592726,-0.405746408,-0.889520071,-0.826434707,-0.292170734,0.974949538,0.759341201,-0.496321378,0.394245721,0.972491058,0.605619496,0.901825163,0.775930991,-0.432722085,0.143844308,0.811907032,-0.210078536,-0.456159268,0.460243728,-0.577424784,-0.687592047,0.695572417,-0.571371275,0.380281736,0.990834555,0.458004175,0.937682865,0.833444011,0.040330322,0.050021533,0.65399257,0.726627196,0.459055196,0.252684178,-0.352465079,-0.620684441,0.101847864,-0.754600743,-0.83064532,0.420867153,0.124205266,0.531324069,0.581950156,0.443957908,0.962234378,0.871120871,0.302836047,0.129267467,0.958854934,,,,,,,,,,,0.605594129,,,,-0.020389063,0.43629041,,,,,,,,,,,,,,,,0.194179984,0.344388873,0.248247002,0.3816934,0.044728503,0.301566022,0.323027297,0.427889795,,0.34336008,1.487555924,0.925668251,48.82810292,71.51838249,0.420267708,,,,,,96,0.052083333,0,0,1,480,0,,5,0,5,1
Bike_Sharing_in_Washington_kaggle,0.839436428,0.963259488,0.983943443,0.693995829,0.932633244,0.661185253,0.916305448,0.825861533,0.665930925,0.932576492,0.969112571,0.88192833,0.991978987,0.961792318,0.849268936,0.805368958,0.910216778,0.942786987,0.925223785,0.831249052,0.908748478,0.930765846,0.938481747,0.850418079,0.969721251,0.838110741,0.775269228,0.904512239,0.692941988,0.969250942,0.689116365,0.979873358,0.852095326,0.688147332,0.879730249,0.998344064,0.863339726,0.95579053,0.860553196,0.672580078,0.876887955,0.617900388,0.842026838,0.778269991,0.626442119,0.935713577,0.915109476,0.862969257,0.980077318,0.994410686,0.815554328,0.852959753,0.6649109,0.772030053,0.927377049,0.837385048,0.696139962,0.861153141,0.696941609,0.649885044,0.81467091,0.955942021,0.898913074,0.821199431,0.927124568,0.966817228,0.925919724,0.928431886,0.834337714,0.690819468,0.828028472,0.929392898,0.813779081,0.686428294,0.871774015,0.661446097,0.584855427,0.832106425,0.675995096,0.840305083,0.969506001,0.81834511,0.90844593,0.791558071,0.836874667,0.849426238,0.853069156,0.919283715,0.823602195,0.740572074,0.811283472,0.687359441,0.874556452,0.66808551,0.593221722,0.884905776,0.942903405,0.937553736,0.924239399,0.871657849,0.960488551,0.873855781,0.874616833,0.840674107,0.957330096,,,,,,,,,,,1.454663672,,,,0.498074811,-0.047255558,,,,,,,,,,,,,,,,0.172374741,0.316584661,0.169180053,0.321870309,0.125356786,0.295404639,0.328245111,0.398907572,,1.286912124,7.672478716,-0.814576227,602.1085376,1388.96224,4504.348837,,,,,,731,0.020519836,0,0,1,10965,0,,15,0,15,1
bolts,0.658827697,0.973394636,0.956495926,0.02609137,0.919636907,0.323876989,0.951447248,0.712226804,0.271452231,0.87462434,0.968579534,0.830174844,0.968754629,0.848780966,0.683347436,0.552356231,0.34006731,0.726003767,0.735771749,0.707356035,0.782307113,0.669415613,0.795619409,0.660050013,0.852412922,0.67950816,0.352199423,0.871714399,0.098953793,0.968833095,0.384118985,0.970252645,0.741388377,0.377490084,0.821788228,0.996730887,0.806694853,0.9181414,0.733487396,-0.080735865,0.789189189,0.182714122,0.861771932,0.625953895,0.09934612,0.866204555,0.863039973,0.775302941,0.959243277,0.9493809,0.125027246,0.534734664,0.027142915,0.213936864,0.631326562,0.167502289,0.106538797,0.161893554,0.048387097,-0.243209071,0.475143933,0.93915661,0.672480736,0.49912816,0.780538847,0.967699752,0.751721736,0.845909072,0.645448214,0.390968517,0.487720829,0.846459148,0.43105104,0.38416259,0.515522854,0.313303997,-0.026605025,0.767668937,0.371815369,0.829344433,0.961205795,0.814576196,0.912458209,0.718414952,0.384816658,0.768566588,0.714354277,0.885720583,0.778320445,0.440315761,0.361103847,0.37526699,0.353412956,0.249160891,-0.133283923,0.799773319,0.887096788,0.927329011,0.733932156,0.786383647,0.902536832,0.727296525,0.878394282,0.618188181,0.841871232,,,,,,,,,,,0.728020231,,,,0.153983998,0.795158575,,,,,,,,,,,,,,,,0.291227822,0.494798181,0.265083091,0.440831284,0.03120163,0.3206305,0.269643321,0.491628572,,-0.971036309,1.050984964,-1.048921714,14.88871429,14.07401879,33.934,,,,,,40,0.175,0,0,1,280,0,,7,0,7,0
boston,0.416187177,0.949133746,0.986605329,-0.175677297,0.85558093,0.104091923,0.859499505,0.471946633,-0.086098391,0.874232585,0.958910629,0.619598958,0.990981769,0.971058341,0.475663381,0.380791371,0.545047918,0.618807655,0.815624983,0.398368356,0.778848223,0.744450336,0.522394945,0.484193332,0.931081208,0.391557552,0.376857555,0.902767191,-0.089110003,0.956339912,0.176777274,0.926920259,0.578938459,0.033750946,0.751869509,0.997472485,0.644459092,0.947976264,0.872278999,-0.190993342,0.796239488,0.063949847,0.809541215,0.431219178,-0.112582263,0.89850461,0.914582608,0.581598268,0.986488558,0.995722439,0.015515901,0.613538268,-0.103980056,0.39472148,0.872180528,-0.108855132,-0.096190263,0.352138408,-0.179094955,-0.18816673,0.333768351,0.912264422,0.706682094,0.227766545,0.676511412,0.947691026,0.711462819,0.856037479,0.762001304,0.152748069,0.643091103,0.768176164,0.249835461,0.183532185,0.705169534,0.073411336,0.063860015,0.611115142,0.066401357,0.682603525,0.913497955,0.499460833,0.852809943,0.781237169,0.594258453,0.442979084,0.566724627,0.700963916,0.46553928,0.421124763,0.013726628,0.020348835,0.51138783,-0.086234993,-0.114028297,0.774351448,0.672823292,0.856025785,0.912985745,0.663658426,0.953571723,0.885262237,0.591258437,0.571447434,0.972132942,,,,,,,,,,,1.826794733,,,,0.903889532,1.104810823,,,,,,,,,,,,,,,,0.022469468,0.32455415,-0.034192419,0.36162895,0.01622772,0.488361804,-0.122959574,0.558756738,,4.078481275,9.585334535,1.468628772,66.67816985,130.3163222,22.53280632,,,,,,506,0.027667984,0,0,1,7084,0,,14,0,14,1
breastTumor,-0.950313341,0.947280091,0.993091835,-0.972385353,-0.205556439,-0.868978312,0.933914075,-0.462336771,-0.973846437,-0.543676052,0.950733834,-0.785442666,0.977657797,0.97592003,-0.849946395,-0.962726918,0.959839185,0.361553726,0.916549755,-0.870067477,0.622144607,0.976768398,0.539966522,-0.85385901,0.909711201,-0.901164359,-0.96160292,0.911581607,-0.937961635,-0.000830598,-0.758620103,0.937914022,-0.239448265,-0.903333635,-0.659061461,0.996158818,-0.640866989,0.987166279,0.869169349,-0.961731226,-0.257488004,-0.894097238,0.918021216,-0.524546217,-0.973602487,-0.494527893,0.915036046,-0.813605959,0.954342019,0.993401034,0.176225474,0.880934472,-0.911628353,0.454743739,0.983667247,0.590457815,-0.936266477,0.790488475,-0.966805552,-0.940728479,0.285582884,-0.044470542,0.773989419,0.276087515,0.205569355,-0.021470656,0.572321298,-0.074875084,-0.300039683,-0.845544875,0.58125629,0.879378355,0.364123474,-0.748449562,0.823998769,-0.823940646,-0.90760699,-0.340611289,-0.888775435,-0.542877553,0.938305954,-0.701185007,0.938198592,0.897301719,0.518228027,0.243482159,-0.249917797,0.762201818,-0.337193083,-0.573594923,0.541843319,-0.910268086,0.821537203,-0.938440117,-0.962135426,-0.646933859,0.570384392,-0.622006043,-0.438780731,-0.644815043,0.981815948,0.873920795,-0.708933343,-0.829441392,0.92188198,,,,,,,,,,,1.135366384,,,,0.645470303,0.05593351,,,0.03049701,,,,,,6.683712294,0.559962569,0.025140906,,,,,0.220958073,0.322555367,0.293183965,0.398256784,0.1225713,0.179447373,0.373004343,0.377827406,,1.577693372,3.758980713,0.049785982,19.9458042,20.12464726,24.65734266,,,,,,286,0.034965035,0,0,1,2860,0,,10,0,10,1
cholesterol,-0.974663215,0.946564366,0.996711843,-0.97465543,-0.690908146,-0.950040254,0.928766406,-0.803886376,-0.973936072,-0.666062327,0.943384479,-0.927208309,0.987563089,0.989666487,-0.893869318,-0.978929847,0.981791439,0.748978132,0.963315705,-0.875174084,0.859255102,0.997203332,0.654670751,-0.889847167,0.96563804,-0.949382768,-0.977539949,0.920881642,-0.94431965,-0.521885053,-0.917857521,0.989153953,-0.626511206,-0.8910193,-0.766323716,0.998138969,-0.825135744,0.983402786,0.896231424,-0.966150403,-0.714786286,-0.944158501,0.901608997,-0.830587994,-0.978835459,-0.635798255,0.916556181,-0.937084291,0.974031898,0.99765033,0.67300884,0.95827147,-0.922731042,0.792527273,0.982518644,0.710887321,-0.941072878,0.928398927,-0.974479963,-0.954644239,0.653834531,-0.500651061,0.923600262,0.744542441,0.530171707,-0.516091141,0.800171879,-0.616963586,-0.730268439,-0.917168248,0.7605182,0.950844873,0.692263804,-0.916528844,0.92527956,-0.94516654,-0.935424017,-0.59693522,-0.868303135,-0.751447588,0.990965451,-0.806915061,0.965433449,0.876652132,0.8591078,0.485302976,-0.617661607,0.869589267,-0.730747743,-0.84788141,0.645943568,-0.886022433,0.956614613,-0.948298294,-0.978099505,-0.751626397,0.70221477,-0.726838894,-0.607163546,-0.819474368,0.979598749,0.891080139,-0.891771671,-0.940796521,0.958716545,,,,,,,,,,,0.814366145,,,,0.461818249,1.129874103,,,,,,,,,,,,,,,,0.135820478,0.240359202,0.230896784,0.338860534,0.106882438,0.213614615,0.12671187,0.25779144,,0.025107522,1.661460876,4.398208251,42.62262079,74.71416991,246.6930693,,,,,,303,0.04620462,6,0,1,4236,6,,14,0,14,1
chscase_census2,-0.984438366,0.990855262,0.999440044,-0.984747425,-0.911976209,-0.973953541,0.97740124,-0.95268704,-0.984268047,-0.946686276,0.985235227,-0.980333269,0.996820293,0.998580319,-0.971693549,-0.984983777,0.998360232,0.928983316,0.985417681,-0.956969934,0.972096753,0.999149874,0.959176695,-0.964999463,0.997265041,-0.979514697,-0.984708626,0.986670603,-0.975385328,-0.892385887,-0.976486305,0.991960703,-0.921314806,-0.969459196,-0.956643733,0.998248312,-0.965204442,0.997418388,0.983442566,-0.984483806,-0.912958419,-0.971405314,0.971848814,-0.956198779,-0.985254186,-0.942987377,0.979966088,-0.981475192,0.994518636,0.999712286,0.925306492,0.982801825,-0.95978088,0.966640004,0.998466293,0.96149356,-0.969196616,0.994273933,-0.9819057,-0.983691095,0.909709876,-0.874114537,0.953762283,0.927544866,0.941769945,-0.882655951,0.937957454,-0.903568544,-0.912787586,-0.969784739,0.938518727,0.979522952,0.963008728,-0.972166401,0.980447882,-0.977736861,-0.969179849,-0.901216295,-0.953149507,-0.944666901,0.994396692,-0.950082199,0.984851319,0.968277607,0.972592746,0.925936134,-0.913080747,0.978496999,-0.936194091,-0.958459926,0.95497841,-0.962292321,0.995981629,-0.97830867,-0.98534724,-0.952304779,0.96406942,-0.955838861,-0.939551935,-0.958024632,0.992684692,0.976340632,-0.974046921,-0.981762163,0.992299832,,,,,,,,,,,0.87126661,,,,1.162346403,0.101369574,,,,,,,,,,,,,,,,0.272276392,0.343306937,0.335829607,0.381325628,-0.002673229,0.049970194,0.131444372,0.329946117,,3.958827416,4.548522268,0.209001571,19.96079809,0.379685033,19.921225,,,,,,400,0.02,0,0,1,3200,0,,8,0,8,1
cocomo_numeric,0.143375444,0.856788722,0.95855997,-0.068522975,0.701738134,0.118565392,0.655651386,0.267202228,-0.316341541,0.573141573,0.872753526,0.33855909,0.918687507,0.920314119,0.160510161,0.062932437,0.703299041,0.610410748,0.676861747,0.142986468,0.456594444,0.831569633,0.603783082,0.185339525,0.824708317,-0.031867187,0.049919316,0.705340726,-0.14870764,0.77757789,0.207750825,0.654514745,0.388652152,-0.202280487,0.24497355,0.992922442,0.327618597,0.834195392,0.627417282,-0.071359603,0.587566139,0.017038916,0.610130305,0.172711095,-0.397947174,0.649136969,0.724456321,0.244976786,0.904153442,0.988823801,0.271951752,0.40404031,0.031905769,0.108957614,0.686703169,0.496363108,-0.119449772,0.366310444,-0.278498592,-0.03332628,0.401210129,0.735952021,0.495161171,0.262693595,0.59671212,0.793285893,0.560465578,0.596539957,0.55088411,0.002715544,0.53644122,0.44929992,0.252581392,0.234129955,0.693439328,-0.024080286,-0.017261015,0.18219627,-0.094402318,0.380976639,0.671689,0.007627336,0.564706066,0.599796723,0.241083614,0.233690027,0.402240436,0.582298704,0.243847018,0.138817631,0.231994075,-0.190675221,0.515712624,-0.444841223,-0.401502328,0.284378433,0.572966541,0.409543586,0.69573382,0.347429267,0.821644931,0.651298133,0.215475167,0.210654395,0.859825695,,,,,,,,,,,0.366413057,,,,2.247671157,2.614084214,,,0.13204731,,,,,,5.000099305,0.595522765,0.21974626,,,,,,,0.479467865,0.480346303,,,0.974348126,0.025651874,0.948696253,4.777956549,1.85268008,6.63063663,240.5008333,165.9125,406.4133333,,,,,,60,0.283333333,0,0,1,1020,0,,17,0,17,1
Concrete_Data_Yeh_kaggle,0.74442681,0.960914289,0.982886065,0.271610665,0.920436901,0.439510538,0.928615828,0.867458749,0.299006701,0.926464578,0.969391871,0.855720117,0.993394859,0.958538518,0.776111692,0.691886289,0.66649251,0.82855092,0.854004702,0.754913263,0.867467072,0.725648825,0.81701626,0.773404484,0.941165838,0.752568363,0.644252801,0.900352482,0.333427037,0.982171054,0.492063271,0.991267842,0.904992773,0.382656355,0.89091327,0.998293659,0.854361982,0.955461444,0.853251058,0.212453798,0.84639685,0.38084135,0.855146843,0.813671489,0.221811241,0.919757917,0.914597385,0.824028133,0.980862037,0.992811355,0.409793944,0.827579873,0.31425761,0.498542204,0.936637814,0.401196576,0.325734425,0.519926198,0.296438524,0.162351761,0.578837123,0.979717719,0.921400139,0.48341251,0.879864822,0.975514808,0.872648498,0.917248152,0.790048433,0.480975304,0.602313529,0.906388229,0.580518583,0.482836406,0.71109535,0.458984766,0.331795581,0.880123561,0.376996401,0.854830332,0.984146196,0.819407136,0.922177663,0.801937503,0.522918678,0.874887423,0.903085704,0.927163321,0.880015017,0.764288863,0.420171919,0.36803223,0.544093043,0.318642165,0.161218787,0.89696661,0.897694544,0.941505972,0.901342173,0.858706089,0.962481018,0.870967566,0.863741481,0.789282761,0.956076077,,,,,,,,,,,0.978548117,,,,0.690360334,0.416369794,,,,,,,,,,,,,,,,-0.008601488,0.233155555,0.088929906,0.290218148,-0.05800885,0.257510774,0.203976179,0.411507338,,1.13637715,3.938887631,-0.318023585,269.4448328,335.8933073,35.81796117,,,,,,1030,0.008737864,0,0,1,9270,0,,9,0,9,1
cps_85_wages,0.179536119,0.921582531,0.977596579,-0.759043349,0.799524572,-0.227183602,0.902320276,0.530739458,-0.336077401,0.891417666,0.925043199,0.381764573,0.988079618,0.947070594,0.43375164,0.056049678,0.064467041,0.547633663,0.796623237,0.434565112,0.785966908,0.656021213,0.274229501,0.418813916,0.849907807,0.208641254,-0.020592846,0.837125884,-0.627207977,0.953843301,0.030991979,0.991583455,0.761175287,-0.006809477,0.794710167,0.997738958,0.502188212,0.917774062,0.776842386,-0.782953569,0.680108281,-0.334664955,0.819157025,0.4048273,-0.471727048,0.908695117,0.840255538,0.304539842,0.973276987,0.991043051,-0.535926983,0.349415066,-0.632495519,-0.22593788,0.381786413,-0.715385129,-0.624671754,-0.038690579,-0.756468697,-0.772153191,0.19054717,0.952510749,0.801211827,0.224007831,0.672684109,0.951596682,0.493075347,0.790433757,0.605018471,0.036398722,0.422678661,0.775794117,-0.061260252,0.017841253,0.565729077,-0.194296107,-0.386858391,0.771740067,0.01337614,0.785244137,0.984422885,0.479859042,0.905125312,0.759974874,0.404925287,0.454589731,0.746351714,0.725460109,0.543928115,0.325939059,-0.310318902,-0.019248019,0.245567888,-0.310417956,-0.543305506,0.789423712,0.468219655,0.911492361,0.90109154,0.496636482,0.914544517,0.780726387,0.402231886,0.248319279,0.943518988,0.572879177,,,1.119634943,,,,,,,0.675064123,,,,0.680497348,,,,0.030873355,,,,,,7.952371078,0.78832933,0.018316337,,,,,0.097174337,0.313143657,0.230985909,0.382694916,0.226986365,0.404186559,0.490042003,0.408988424,,1.195113524,2.22490669,,19.17455524,10.66053811,,13.90463483,2.760260156,0.252315139,22.9286985,2.173675841,534,0.020599251,0,0,1,5874,0,,11,0,11,1
cpu_with_vendor,0.764115031,0.804529256,0.952235323,0.574610111,0.83628788,0.44387087,0.653627421,0.487679852,0.659616614,0.860880083,0.835233691,0.801147203,0.933533799,0.901802429,0.73712722,0.646206385,0.883002949,0.831261178,0.845904113,0.680586979,0.77339993,0.886635524,0.741827025,0.753623827,0.943257065,0.776590204,0.582217821,0.635762459,0.611451041,0.972971064,0.584775764,0.939167396,0.802039492,0.566610873,0.596906952,0.994603287,0.693703089,0.885889413,0.541479119,0.433712989,0.673827898,0.287097683,0.463170753,0.278268755,0.588859543,0.905036791,0.676450896,0.696087779,0.876606727,0.987082896,0.686486805,0.84470933,0.578668074,0.768556964,0.729934908,0.547231555,0.618271402,0.877399727,0.603512631,0.365068552,0.681924373,0.900411096,0.809299827,0.695820773,0.664116042,0.978970688,0.768393776,0.896589584,0.587943282,0.581335714,0.787317841,0.769559622,0.480562918,0.589550471,0.74522299,0.508773311,0.228601873,0.870323842,0.488884596,0.461971166,0.913790381,0.623466578,0.767745502,0.360018257,0.574228779,0.380330585,0.780502397,0.713510427,0.619537439,0.177646969,0.728803563,0.589505559,0.788340998,0.666704042,0.55587164,0.633033463,0.721228843,0.857573497,0.902123815,0.714079329,0.900326724,0.587935504,0.747940706,0.631553772,0.820907964,,,,,,,,,,,0.732391456,,,,3.255389462,4.273072106,,,,,,,,,,,,7.515347193,,,,0.167098748,0.345346721,0.305962661,0.414052872,0.262957716,0.59970626,0.571108127,0.561846298,,14.23914702,6.347064268,22.51399839,2145.065619,4057.053791,99.33014354,,,,,,209,0.038277512,0,0,1,1672,0,,8,0,8,1
Crash,-0.465288386,0.986038735,0.997352992,-0.958308851,0.938268789,-0.546460333,0.93188498,0.335215739,-0.914044003,0.279335751,0.982851794,0.087722808,0.997840114,0.992951046,-0.380980897,-0.504115866,0.352915221,-0.214501981,0.900842202,-0.31642948,0.478711062,0.550531072,0.233491423,-0.372069308,0.731383462,-0.449960377,-0.527664898,0.974649386,-0.964614554,0.964553875,-0.467729972,0.957626358,0.431578743,-0.882159218,0.241351165,0.999253243,0.170135983,0.991909682,0.965102253,-0.948714239,0.919264187,-0.582002922,0.915458212,0.285103046,-0.921136217,0.288884818,0.970739017,0.045560475,0.993310211,0.998657503,-0.945024801,0.443943362,-0.924002724,-0.423387778,0.896395511,-0.283230307,-0.962497311,-0.181300067,-0.960019853,-0.940687107,-0.328344541,0.940982774,0.563799485,-0.834996084,0.341636504,0.964244737,0.349390338,0.943739502,0.904969903,-0.413936673,0.283769152,0.57595589,0.061407301,-0.459767372,0.650244428,-0.52861935,-0.606349216,0.429372941,-0.855585812,0.252872233,0.954802761,0.207541137,0.93986211,0.903923067,-0.138222594,0.247819066,0.444057305,0.730505192,0.349563144,0.253896904,-0.214416745,-0.875497289,0.006472495,-0.90518787,-0.922830088,0.231884797,0.471167215,0.267740291,0.296904955,0.176829075,0.988983336,0.960737326,0.106620484,0.016766083,0.987612165,,,,,,,,,,,0.636206293,,,,0.781220554,1.639164744,,,0.325540987,,,,,,7.773038967,0.414748128,0.363650614,,,,,0.149966027,0.212722409,0.270790611,0.373200834,0.13641682,0.14182228,0.229426131,0.381096536,,1.284516216,2.032093695,4.368444072,822.5483493,946.6115838,903.0735294,,,,,,340,0.038235294,84,0,1,4330,90,,13,0,13,1
detroit,-0.683273657,0.862844825,0.983066537,-0.780921654,-0.338086149,-0.452210551,-0.452210551,-0.171056422,-0.786880442,-0.449724692,0.822400278,-0.468087748,0.93258427,0.781639349,-0.626769707,-0.698521499,0.886244366,0.250943488,-0.315201005,-0.315201005,0.561441783,0.931509277,0.546075439,-0.713319638,0.832060871,-0.608611304,-0.547942525,0.826303256,-0.846513917,-0.00754014,-0.318853514,-0.318853514,0,-0.736751992,-0.761856206,0.969848029,-0.303377933,0.972703052,0.54060579,-0.762382836,-0.290366387,-0.45477267,-0.45477267,-0.254597871,-0.750289453,-0.368181818,0.783530343,-0.531553103,0.915268845,0.846881215,0.127884632,-0.106037618,-0.106037618,0.166859903,0.949331436,0.76467917,-0.925928407,0.509765425,-0.815172604,-0.427838839,0.114600211,0.114600211,0.191604797,0.326225116,0.052117044,0.011257848,0.184462918,-0.078969028,-0.15002984,1,-0.317744455,-0.175511925,-0.174912566,-0.141056592,-0.31201886,-0.452210551,-0.450693909,-0.317744455,-0.175511925,-0.174912566,-0.141056592,-0.31201886,-0.452210551,-0.450693909,0.269279486,-0.110096377,0.031213894,0.866052252,-0.027369028,-0.566002653,0.65906885,-0.829893829,0.621516937,-0.718850432,-0.458792503,-0.806440587,0.112617183,-0.625998691,0.040542186,-0.340571501,0.924915548,0.445013428,-0.320270564,-0.6875,0.660698017,,,,,,,,,,,0.522466065,,,,0.238793199,0.82341102,,,,,,,,,,,,,,,,0.169295753,0.516413849,0.218757705,0.464534606,0.168095641,0.65034875,0.32299843,0.57389945,,-0.913818448,0.468045859,0.113386093,32568.32225,116470.397,311.95,,,,,,13,1.076923077,0,0,1,182,0,,14,0,14,1
